V[Angstroms^3]	rho[g/cm^3]	P[GPa]	Pst.dev.[GPa]	T[K]	Tst.dev.[K]	unique_id	science_material	science_formula	science_phase	science_method	data_delimiter	label	entry	drho[g/cm^3]	dP[GPa]	dT[K]	science_cristal	MDsteps	U[kJ/kg]
	11.447074202492905	112.93767208471242		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-27173.07888201376
	11.593836145450243	122.32301561514348		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-27042.91883829375
	11.744403595158587	132.0955246786716		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-26901.940156404075
	11.89893555931468	143.41457824293025		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-26749.574671521863
	12.057588384979203	155.4426051015347		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-26583.981078400924
	12.220526748043522	167.39158462473517		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-26405.44240159401
	12.387929119735103	180.07635220954202		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-26212.964058867947
	12.559984018899245	194.2849743920699		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-26005.901487614057
	12.736889432864322	209.3317928057245		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-25782.32523118257
	12.91884140893562	224.5372696865388		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-25542.276426906286
	13.106072739498613	241.3193341857824		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-25284.38249955464
	13.29880527367511	259.3282731662439		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-25007.301668120934
	13.497298179661756	277.9607490767281		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-24709.8242611274
	13.70180462292734	297.9787903092595		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-24391.10238015504
	13.912592806630396	319.8740242355409		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-24049.109719636625
	14.1299821985094	342.27235996413253		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-23682.420813582845
	14.354273006347016	367.3176734244871		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-23289.94258531475
	14.58579067871181	393.3624113033335		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-22868.452221672156
	14.824898999126455	421.3385602489216		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-22417.97064393405
	15.071982940199147	451.2906588341253		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-21934.41468181167
	15.327438932938916	483.5420461975662		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-21417.469576241987
	15.591703705827788	517.7905981133636		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-20862.61845236246
	15.86524690964453	554.5227430844485		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-20269.56653205265
	16.14855759515529	594.4010590262258		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-19633.12087839221
	16.44215978745781	635.7778713325549		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-18952.32287490965
	16.746649279866133	681.741607228581		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-18222.74943973947
	17.06262215768325	732.1559135632133		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-17440.245706197456
	17.390750190768554	784.3895333779504		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-16600.34322387565
	17.731743505067787	840.1876044755836		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-15701.169658209456
	18.086376479010184	903.1101601049312		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-14735.971205812042
	18.455492353418094	969.5201934650406		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-13699.042241547078
	18.83997413770641	1039.8936128546138		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-12586.550885234929
	19.240825390756285	1117.882305732913		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-11391.874267620042
	19.65910499200654	1202.058961461751		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-10106.89893895866
	20.095981286971785	1294.077735022015		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-8725.084304594106
	20.552702434347456	1393.5950210749131		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-7236.453747979337
	21.03067322217541	1500.130704771576		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-5634.087035981963
	21.531404570696232	1618.4210583681815		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-3907.014145169396
	22.056554116294688	1746.85500195262		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-2042.793277282512
	22.60797304903572	1888.4527706437584		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						-29.82559596289345
	23.18766155115147	2041.8169586379177		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						2147.950073689949
	23.79785980619597	2210.4978309406024		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						4502.865046952165
	24.44105110965088	2398.46682747258		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						7056.680717278292
	25.11997560037134	2617.2792504159347		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						9827.563078614245
	25.83768015090757	2817.269721437048		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						12837.601682506933
	26.07892506415218	2875.639011764686		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						13855.490927548848
	26.392179926014105	2980.804305749881		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						15189.499677484158
	26.71305749350364	3087.8902579528667		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						16571.265182168918
	27.04183942841516	3201.3898334030737		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						18002.814804987356
	27.37879748544967	3317.5681711350685		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						19486.96844865808
	27.724277335529003	3433.9949130934983		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						21024.16075809128
	28.07858119924184	3562.9074992796905		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						22616.97844634119
	28.442051515106375	3702.022347635626		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						24270.964705005437
	28.815075209020225	3837.971860527765		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						25987.94027070133
	29.197986262745165	3984.52112098877		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						27768.16524867421
	29.59123203825824	4140.728152963289		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						29618.608766650068
	29.99520071367258	4299.77637853494		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						31539.767410561937
	30.41036648914428	4468.150923931508		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						33535.96259435349
	30.83717865039543	4639.838792191044		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						35609.687590673726
	31.27612641621626	4820.551416284904		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						37763.62255296543
	31.727783087951977	5019.486438100082		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						40003.7329765491
	32.19265903063259	5220.782842844916		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						42336.120109814176
	32.671343223097075	5434.900192787231		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						44761.10118002446
	33.16451288816112	5663.591681652284		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						47288.870478811376
	33.672772225547014	5894.061309077526		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						49920.21396354607
	34.19686192243699	6145.969283178056		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						52661.56162835498
	34.73752362095319	6413.453885068542		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						55521.70956696957
	35.29554601795656	6693.230774993388		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						58505.76456308504
	35.87182006270489	6987.460713113114		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						61621.339366774686
	36.467213593704166	7299.418951448502		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						64874.662987099866
	37.08268318718437	7635.703836768976		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						68275.7331969311
	37.71928440653453	7989.16048115763		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						71834.5012252156
	38.37814810202051	8370.008428322342		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						75560.0691096283
	39.060414100216455	8781.53897415587		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						79467.27142853639
	39.76741496752101	9226.569213445404		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						83568.96887536801
	40.50044200627971	9709.126064133256		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						87882.7023923139
	41.26098648209979	10229.127247854609		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						92424.01482438175
	42.05068403144776	10790.839476615918		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						97212.52678026073
	42.87118490223017	11393.966133577174		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						102265.86606055852
	43.72435778787411	12039.277447022105		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						107604.6317538812
	44.612162006917245	12741.901140835773		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						113249.04906959136
	45.53674983306622	13500.991344961782		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						119226.87298734262
	46.25576797559314	14106.558522511605		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						123942.2743338988
	46.997839119586615	14749.435520131734		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						128870.83738444764
	47.76409000749145	15428.320223081328		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						134024.53650008576
	48.55577853791545	16146.617661891583		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						139417.5581704623
	49.374134355970206	16909.239471661218		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						145063.21689216886
	50.220527936502144	17724.02615666329		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						150978.23791358492
	51.09648788001568	18583.374747600403		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						157179.97200504242
	52.00350451886177	19497.578196632552		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						163683.90759282585
	52.94332649212975	20475.617838910737		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						170511.94088314736
	53.91774312435712	21514.044719180187		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						177684.60150135698
	54.928724471016864	22631.54491653551		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						185225.25225699728
	55.97831793224648	23822.36994792207		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						193161.21712843503
	57.068778623410175	25089.82455854923		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						201516.4346122436
	58.20259488999222	26459.71548036497		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						210322.8922454914
	59.38237665908648	27930.25687247937		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						219614.74209213397
	60.61097696050171	29496.94430051069		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						229426.00728008215
	61.89155113643868	31178.51926751629		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						239793.25780587163
	63.22727680256639	33006.62906017058		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						250759.65832690924
	64.6220287894316	34988.05347786561		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						262378.4067690452
	66.07966853656164	37120.08660607565		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						274700.33307794365
	67.60454744758239	39433.29968143469		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						287781.4435637583
	69.20154264065117	41960.872263789046		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						301689.35042511224
	70.87577351098949	44707.19054115662		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						316491.94195060944
	71.45199931189185	45693.80806590238		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						321637.89702940953
	72.03771290029198	46692.58828896349		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						326895.043510585
	72.63306624496865	47698.07744984765		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						332266.29685294366
	73.23829929468913	48734.86974666079		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						337752.60450710874
	73.85370360816212	49821.54243557963		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						343360.19066322106
	74.4796264013788	50905.50100718287		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						349092.4048372788
	75.11620440480938	52045.80265583358		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						354949.54110216873
	75.76375789105774	53207.13048155976		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						360939.5246163572
	76.42252651294862	54393.98239645845		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						367060.7527883836
	77.09289913961113	55633.23310500181		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						373322.10422166425
	77.77518509170528	56889.887206203		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						379724.9789946137
	78.46960638716693	58205.29650157383		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						386274.0038774496
	79.17653977804231	59546.14913206672		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						392974.4132970083
	79.89632650329725	60924.84400592883		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						399829.002356095
	80.62926838158322	62343.206129197264		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						406842.9219140776
	81.37583519600747	63796.6098251997		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						414020.4762247912
	82.1364643268019	65317.89675214485		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						421368.2323282928
	82.9112822204028	66874.46765717254		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						428890.02774647233
	83.70091347964475	68470.14187406031		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						436591.156731505
	84.50567289800257	70128.93203744295		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						444477.2823608274
	85.32611576486352	71826.90045480483		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						452555.2202613184
	86.16276436954648	73594.61422612547		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						460830.9620210738
	87.01586163958464	75423.86207090558		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						469310.87169700686
	87.88595915362697	77294.7401520013		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						478000.29325868416
	88.77369611477472	79236.62464495323		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						486907.471089964
	89.6795501567622	81250.18724159869		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						496039.6202020744
	90.60401601204028	83312.85830916345		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						505403.5283660599
	91.54787411836143	85452.41718488376		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						515007.3600418842
	92.51153595118627	87680.71198491368		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						524859.7427779321
	93.49563138424774	89982.09543222177		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						534968.6858878
	94.50095999489598	92362.87733021707		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						545345.0516152073
	95.52821647133366	94816.4470400988		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						555997.4481152087
	96.57797709189776	97381.11711594228		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						566934.2338983016
	97.65106572625218	100035.8404111728		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						578168.8713202066
	98.7482687119404	102777.45148668798		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						589709.9010708916
	99.87040812912156	105646.14359732164		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						601570.2772841819
	101.01834385474363	108584.31144058064		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						613762.2143279045
	102.19305920160048	111667.5709819193		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						626295.7299559058
	103.39516064678168	114863.39355138392		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						639186.6728395815
	104.62605438742077	118180.02925923649		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						652447.0905644047
	105.88660819310272	121630.84964032508		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						666095.548861287
	107.17799896783778	125204.2951315306		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						680142.5496112482
	108.50118414028022	128951.75915814083		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						694607.0454708636
	109.85744894203371	132840.0260497009		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						709505.241007892
	111.24795067791382	136910.4771628624		300.0		hakim2018	iron	Fe	solid	DFT		hcpfe	hakim2018_hcpfe						724855.6980746177
